temp;Cons;Hourinweek;Time
6;10071;101;02.11.2018 4:39
6;10305;102;02.11.2018 5:39
6;10968;103;02.11.2018 6:39
5;12118;104;02.11.2018 7:39
5;12962;105;02.11.2018 8:39
5;13950;106;02.11.2018 9:39
5;14461;107;02.11.2018 10:39
5;14504;108;02.11.2018 11:39
6;14210;109;02.11.2018 12:39
7;14092;110;02.11.2018 13:39
8;14079;111;02.11.2018 14:39
9;13991;112;02.11.2018 15:39
8;13948;113;02.11.2018 16:39
7;14258;114;02.11.2018 17:39
7;14828;115;02.11.2018 18:39
7;14656;116;02.11.2018 19:39
8;14357;117;02.11.2018 20:39
8;13907;118;02.11.2018 21:39
8;13269;119;02.11.2018 22:39
7;12429;120;02.11.2018 23:39
7;11687;121;03.11.2018 0:39
7;10953;122;03.11.2018 1:39
8;10388;123;03.11.2018 2:39
8;10067;124;03.11.2018 3:39
8;9983;125;03.11.2018 4:39
8;10041;126;03.11.2018 5:39
7;10345;127;03.11.2018 6:39
8;10831;128;03.11.2018 7:39
8;11084;129;03.11.2018 8:39
8;11853;130;03.11.2018 9:39
9;12571;131;03.11.2018 10:39
9;12870;132;03.11.2018 11:39
9;12990;133;03.11.2018 12:39
9;13027;134;03.11.2018 13:39
9;13092;135;03.11.2018 14:39
8;13134;136;03.11.2018 15:39
8;13298;137;03.11.2018 16:39
8;13730;138;03.11.2018 17:39
8;13986;139;03.11.2018 18:39
8;13736;140;03.11.2018 19:39
8;13486;141;03.11.2018 20:39
8;13248;142;03.11.2018 21:39
8;12739;143;03.11.2018 22:39
8;12073;144;03.11.2018 23:39
8;11265;145;04.11.2018 0:39
8;10605;146;04.11.2018 1:39
8;10119;147;04.11.2018 2:39
8;9781;148;04.11.2018 3:39
8;9710;149;04.11.2018 4:39
8;9769;150;04.11.2018 5:39
8;10124;151;04.11.2018 6:39
7;10436;152;04.11.2018 7:39
7;10563;153;04.11.2018 8:39
8;11193;154;04.11.2018 9:39
8;11912;155;04.11.2018 10:39
8;12165;156;04.11.2018 11:39
8;12249;157;04.11.2018 12:39
8;12339;158;04.11.2018 13:39
8;12312;159;04.11.2018 14:39
8;12356;160;04.11.2018 15:39
8;12382;161;04.11.2018 16:39
7;12909;162;04.11.2018 17:39
7;13601;163;04.11.2018 18:39
6;13499;164;04.11.2018 19:39
6;13320;165;04.11.2018 20:39
5;13065;166;04.11.2018 21:39
5;12603;167;04.11.2018 22:39
5;11993;168;04.11.2018 23:39
5;11321;1;05.11.2018 0:39
5;10698;2;05.11.2018 1:39
2;10204;3;05.11.2018 2:39
3;9895;4;05.11.2018 3:39
3;9832;5;05.11.2018 4:39
4;9913;6;05.11.2018 5:39
4;10336;7;05.11.2018 6:39
3;10716;8;05.11.2018 7:39
1;10959;9;05.11.2018 8:39
1;11769;10;05.11.2018 9:39
4;12513;11;05.11.2018 10:39
5;12789;12;05.11.2018 11:39
6;12769;13;05.11.2018 12:39
6;12719;14;05.11.2018 13:39
7;12630;15;05.11.2018 14:39
6;12616;16;05.11.2018 15:39
6;12763;17;05.11.2018 16:39
4;13418;18;05.11.2018 17:39
3;14191;19;05.11.2018 18:39
2;14101;20;05.11.2018 19:39
1;13893;21;05.11.2018 20:39
0;13532;22;05.11.2018 21:39
0;12931;23;05.11.2018 22:39
-1;12201;24;05.11.2018 23:39
-1;11365;25;06.11.2018 0:39
-1;10708;26;06.11.2018 1:39
-2;10292;27;06.11.2018 2:39
-2;10063;28;06.11.2018 3:39
-1;10025;29;06.11.2018 4:39
0;10219;30;06.11.2018 5:39
0;11014;31;06.11.2018 6:39
0;12293;32;06.11.2018 7:39
1;13106;33;06.11.2018 8:39
1;13951;34;06.11.2018 9:39
3;14473;35;06.11.2018 10:39
5;14439;36;06.11.2018 11:39
5;14168;37;06.11.2018 12:39
6;14093;38;06.11.2018 13:39
6;14139;39;06.11.2018 14:39
7;14104;40;06.11.2018 15:39
7;14172;41;06.11.2018 16:39
5;14695;42;06.11.2018 17:39
3;15097;43;06.11.2018 18:39
2;14970;44;06.11.2018 19:39
1;14746;45;06.11.2018 20:39
1;14327;46;06.11.2018 21:39
-1;13545;47;06.11.2018 22:39
-1;12540;48;06.11.2018 23:39
-1;11611;49;07.11.2018 0:39
-1;10881;50;07.11.2018 1:39
-2;10474;51;07.11.2018 2:39
-1;10215;52;07.11.2018 3:39
-2;10216;53;07.11.2018 4:39
-2;10446;54;07.11.2018 5:39
-1;11234;55;07.11.2018 6:39
-2;12423;56;07.11.2018 7:39
-2;13246;57;07.11.2018 8:39
-1;14116;58;07.11.2018 9:39
2;14553;59;07.11.2018 10:39
5;14578;60;07.11.2018 11:39
7;14275;61;07.11.2018 12:39
7;14204;62;07.11.2018 13:39
7;14238;63;07.11.2018 14:39
6;14229;64;07.11.2018 15:39
5;14398;65;07.11.2018 16:39
3;14968;66;07.11.2018 17:39
2;15258;67;07.11.2018 18:39
2;15088;68;07.11.2018 19:39
2;14782;69;07.11.2018 20:39
2;14345;70;07.11.2018 21:39
2;13654;71;07.11.2018 22:39
2;12650;72;07.11.2018 23:39
3;11705;73;08.11.2018 0:39
3;10947;74;08.11.2018 1:39
3;10510;75;08.11.2018 2:39
3;10273;76;08.11.2018 3:39
3;10208;77;08.11.2018 4:39
3;10379;78;08.11.2018 5:39
3;11090;79;08.11.2018 6:39
3;12403;80;08.11.2018 7:39
3;13338;81;08.11.2018 8:39
3;14244;82;08.11.2018 9:39
3;14769;83;08.11.2018 10:39
3;14861;84;08.11.2018 11:39
3;14698;85;08.11.2018 12:39
3;14676;86;08.11.2018 13:39
3;14724;87;08.11.2018 14:39
3;14739;88;08.11.2018 15:39
3;14877;89;08.11.2018 16:39
3;15220;90;08.11.2018 17:39
3;15244;91;08.11.2018 18:39
3;15081;92;08.11.2018 19:39
3;14767;93;08.11.2018 20:39
3;14376;94;08.11.2018 21:39
3;13599;95;08.11.2018 22:39
3;12647;96;08.11.2018 23:39
3;11745;97;09.11.2018 0:39
3;11006;98;09.11.2018 1:39
3;10444;99;09.11.2018 2:39
2;10229;100;09.11.2018 3:39
3;10118;101;09.11.2018 4:39
3;10350;102;09.11.2018 5:39
2;11058;103;09.11.2018 6:39
2;12410;104;09.11.2018 7:39
2;13305;105;09.11.2018 8:39
3;14198;106;09.11.2018 9:39
3;14688;107;09.11.2018 10:39
3;14762;108;09.11.2018 11:39
3;14660;109;09.11.2018 12:39
3;14662;110;09.11.2018 13:39
3;14771;111;09.11.2018 14:39
2;14761;112;09.11.2018 15:39
2;14876;113;09.11.2018 16:39
2;15162;114;09.11.2018 17:39
3;15258;115;09.11.2018 18:39
2;15097;116;09.11.2018 19:39
2;14793;117;09.11.2018 20:39
2;14304;118;09.11.2018 21:39
2;13658;119;09.11.2018 22:39
2;12709;120;09.11.2018 23:39
2;11925;121;10.11.2018 0:39
2;11196;122;10.11.2018 1:39
1;10652;123;10.11.2018 2:39
1;10335;124;10.11.2018 3:39
1;10258;125;10.11.2018 4:39
1;10331;126;10.11.2018 5:39
1;10697;127;10.11.2018 6:39
1;11148;128;10.11.2018 7:39
1;11595;129;10.11.2018 8:39
1;12420;130;10.11.2018 9:39
2;13151;131;10.11.2018 10:39
2;13559;132;10.11.2018 11:39
2;13653;133;10.11.2018 12:39
2;13715;134;10.11.2018 13:39
2;13757;135;10.11.2018 14:39
2;13822;136;10.11.2018 15:39
3;13964;137;10.11.2018 16:39
2;14474;138;10.11.2018 17:39
2;14632;139;10.11.2018 18:39
2;14479;140;10.11.2018 19:39
2;14148;141;10.11.2018 20:39
2;13837;142;10.11.2018 21:39
2;13310;143;10.11.2018 22:39
2;12644;144;10.11.2018 23:39
1;11943;145;11.11.2018 0:39
0;11233;146;11.11.2018 1:39
-1;10720;147;11.11.2018 2:39
-1;10445;148;11.11.2018 3:39
-1;10344;149;11.11.2018 4:39
-2;10412;150;11.11.2018 5:39
-2;10734;151;11.11.2018 6:39
-2;11128;152;11.11.2018 7:39
-2;11358;153;11.11.2018 8:39
-2;12157;154;11.11.2018 9:39
-3;12857;155;11.11.2018 10:39
-2;13225;156;11.11.2018 11:39
-2;13324;157;11.11.2018 12:39
-2;13301;158;11.11.2018 13:39
-1;13316;159;11.11.2018 14:39
-2;13309;160;11.11.2018 15:39
-2;13507;161;11.11.2018 16:39
-3;14325;162;11.11.2018 17:39
-3;14765;163;11.11.2018 18:39
-4;14782;164;11.11.2018 19:39
-4;14543;165;11.11.2018 20:39
-5;14245;166;11.11.2018 21:39
-5;13603;167;11.11.2018 22:39
-5;12842;168;11.11.2018 23:39
-6;11968;1;12.11.2018 0:39
-6;11305;2;12.11.2018 1:39
-6;10877;3;12.11.2018 2:39
-6;10575;4;12.11.2018 3:39
-7;10599;5;12.11.2018 4:39
-7;10825;6;12.11.2018 5:39
-7;11580;7;12.11.2018 6:39
-7;12859;8;12.11.2018 7:39
-7;13906;9;12.11.2018 8:39
-7;14814;10;12.11.2018 9:39
-7;15435;11;12.11.2018 10:39
-5;15468;12;12.11.2018 11:39
-5;15224;13;12.11.2018 12:39
-4;15163;14;12.11.2018 13:39
-3;15177;15;12.11.2018 14:39
-2;15151;16;12.11.2018 15:39
-2;15270;17;12.11.2018 16:39
-3;15894;18;12.11.2018 17:39
-3;16055;19;12.11.2018 18:39
-4;15898;20;12.11.2018 19:39
-4;15609;21;12.11.2018 20:39
-4;15167;22;12.11.2018 21:39
-5;14400;23;12.11.2018 22:39
-5;13384;24;12.11.2018 23:39
-5;12426;25;13.11.2018 0:39
-6;11646;26;13.11.2018 1:39
-6;11234;27;13.11.2018 2:39
-6;11009;28;13.11.2018 3:39
-6;10934;29;13.11.2018 4:39
-7;11213;30;13.11.2018 5:39
-7;11978;31;13.11.2018 6:39
-7;13273;32;13.11.2018 7:39
-7;14167;33;13.11.2018 8:39
-6;15122;34;13.11.2018 9:39
-5;15608;35;13.11.2018 10:39
-3;15630;36;13.11.2018 11:39
-3;15358;37;13.11.2018 12:39
-2;15294;38;13.11.2018 13:39
-1;15336;39;13.11.2018 14:39
-1;15282;40;13.11.2018 15:39
-1;15456;41;13.11.2018 16:39
-2;16137;42;13.11.2018 17:39
-2;16322;43;13.11.2018 18:39
-2;16093;44;13.11.2018 19:39
-2;15738;45;13.11.2018 20:39
-2;15266;46;13.11.2018 21:39
-3;14493;47;13.11.2018 22:39
-3;13442;48;13.11.2018 23:39
-3;12522;49;14.11.2018 0:39
-3;11802;50;14.11.2018 1:39
-3;11340;51;14.11.2018 2:39
-3;11082;52;14.11.2018 3:39
-3;11082;53;14.11.2018 4:39
-3;11266;54;14.11.2018 5:39
-3;12046;55;14.11.2018 6:39
-3;13253;56;14.11.2018 7:39
-3;14250;57;14.11.2018 8:39
-3;15111;58;14.11.2018 9:39
-2;15573;59;14.11.2018 10:39
-1;15561;60;14.11.2018 11:39
-1;15410;61;14.11.2018 12:39
0;15456;62;14.11.2018 13:39
1;15573;63;14.11.2018 14:39
1;15602;64;14.11.2018 15:39
1;15755;65;14.11.2018 16:39
1;16148;66;14.11.2018 17:39
1;16101;67;14.11.2018 18:39
1;15895;68;14.11.2018 19:39
1;15541;69;14.11.2018 20:39
0;15034;70;14.11.2018 21:39
1;14243;71;14.11.2018 22:39
0;13318;72;14.11.2018 23:39
0;12437;73;15.11.2018 0:39
0;11652;74;15.11.2018 1:39
0;11200;75;15.11.2018 2:39
0;10927;76;15.11.2018 3:39
0;10931;77;15.11.2018 4:39
0;11118;78;15.11.2018 5:39
0;11841;79;15.11.2018 6:39
0;13029;80;15.11.2018 7:39
0;14068;81;15.11.2018 8:39
0;14830;82;15.11.2018 9:39
1;15349;83;15.11.2018 10:39
1;15400;84;15.11.2018 11:39
1;15066;85;15.11.2018 12:39
2;14985;86;15.11.2018 13:39
2;15141;87;15.11.2018 14:39
3;15079;88;15.11.2018 15:39
1;15283;89;15.11.2018 16:39
0;15718;90;15.11.2018 17:39
1;15881;91;15.11.2018 18:39
1;15720;92;15.11.2018 19:39
-1;15438;93;15.11.2018 20:39
-1;14993;94;15.11.2018 21:39
-2;14348;95;15.11.2018 22:39
-3;13241;96;15.11.2018 23:39
-3;12458;97;16.11.2018 0:39
-4;11694;98;16.11.2018 1:39
-5;11289;99;16.11.2018 2:39
-6;11009;100;16.11.2018 3:39
-6;11001;101;16.11.2018 4:39
-6;11255;102;16.11.2018 5:39
-6;11979;103;16.11.2018 6:39
-7;13241;104;16.11.2018 7:39
-7;14190;105;16.11.2018 8:39
-6;14988;106;16.11.2018 9:39
-3;15454;107;16.11.2018 10:39
1;15415;108;16.11.2018 11:39
0;15125;109;16.11.2018 12:39
1;14985;110;16.11.2018 13:39
1;14986;111;16.11.2018 14:39
1;14976;112;16.11.2018 15:39
0;14992;113;16.11.2018 16:39
-2;15663;114;16.11.2018 17:39
-3;15846;115;16.11.2018 18:39
-3;15718;116;16.11.2018 19:39
-2;15389;117;16.11.2018 20:39
-3;14940;118;16.11.2018 21:39
-4;14359;119;16.11.2018 22:39
-4;13521;120;16.11.2018 23:39
-4;12593;121;17.11.2018 0:39
-3;11853;122;17.11.2018 1:39
-3;11426;123;17.11.2018 2:39
-3;11100;124;17.11.2018 3:39
-3;11019;125;17.11.2018 4:39
-3;11119;126;17.11.2018 5:39
-3;11440;127;17.11.2018 6:39
-3;11931;128;17.11.2018 7:39
-2;12296;129;17.11.2018 8:39
-3;13190;130;17.11.2018 9:39
-2;13858;131;17.11.2018 10:39
0;14070;132;17.11.2018 11:39
1;14088;133;17.11.2018 12:39
2;14006;134;17.11.2018 13:39
1;14059;135;17.11.2018 14:39
2;14063;136;17.11.2018 15:39
2;14268;137;17.11.2018 16:39
2;14969;138;17.11.2018 17:39
2;15070;139;17.11.2018 18:39
2;14816;140;17.11.2018 19:39
2;14594;141;17.11.2018 20:39
0;14299;142;17.11.2018 21:39
1;13775;143;17.11.2018 22:39
1;12968;144;17.11.2018 23:39
1;12284;145;18.11.2018 0:39
1;11674;146;18.11.2018 1:39
0;11198;147;18.11.2018 2:39
0;10878;148;18.11.2018 3:39
0;10771;149;18.11.2018 4:39
0;10768;150;18.11.2018 5:39
0;11126;151;18.11.2018 6:39
0;11477;152;18.11.2018 7:39
0;11808;153;18.11.2018 8:39
0;12476;154;18.11.2018 9:39
0;13233;155;18.11.2018 10:39
1;13588;156;18.11.2018 11:39
1;13709;157;18.11.2018 12:39
2;13714;158;18.11.2018 13:39
2;13760;159;18.11.2018 14:39
2;13778;160;18.11.2018 15:39
2;14089;161;18.11.2018 16:39
2;14711;162;18.11.2018 17:39
1;14886;163;18.11.2018 18:39
1;14690;164;18.11.2018 19:39
1;14416;165;18.11.2018 20:39
1;14106;166;18.11.2018 21:39
1;13505;167;18.11.2018 22:39
1;12727;168;18.11.2018 23:39
1;11878;1;19.11.2018 0:39
1;11184;2;19.11.2018 1:39
1;10743;3;19.11.2018 2:39
1;10482;4;19.11.2018 3:39
1;10423;5;19.11.2018 4:39
0;10625;6;19.11.2018 5:39
0;11397;7;19.11.2018 6:39
0;12616;8;19.11.2018 7:39
1;13709;9;19.11.2018 8:39
1;14485;10;19.11.2018 9:39
2;15130;11;19.11.2018 10:39
2;15307;12;19.11.2018 11:39
2;15140;13;19.11.2018 12:39
2;15133;14;19.11.2018 13:39
2;15228;15;19.11.2018 14:39
2;15271;16;19.11.2018 15:39
1;15387;17;19.11.2018 16:39
1;15744;18;19.11.2018 17:39
0;15737;19;19.11.2018 18:39
0;15618;20;19.11.2018 19:39
0;15196;21;19.11.2018 20:39
0;14750;22;19.11.2018 21:39
-1;14045;23;19.11.2018 22:39
-1;12960;24;19.11.2018 23:39
-1;12145;25;20.11.2018 0:39
-2;11424;26;20.11.2018 1:39
-2;10956;27;20.11.2018 2:39
-2;10733;28;20.11.2018 3:39
-3;10690;29;20.11.2018 4:39
-3;10882;30;20.11.2018 5:39
-3;11638;31;20.11.2018 6:39
-4;12864;32;20.11.2018 7:39
-4;14066;33;20.11.2018 8:39
-4;14897;34;20.11.2018 9:39
-4;15511;35;20.11.2018 10:39
-4;15643;36;20.11.2018 11:39
-4;15478;37;20.11.2018 12:39
-4;15535;38;20.11.2018 13:39
-4;15599;39;20.11.2018 14:39
-4;15566;40;20.11.2018 15:39
-4;15748;41;20.11.2018 16:39
-4;16096;42;20.11.2018 17:39
-4;16050;43;20.11.2018 18:39
-4;15924;44;20.11.2018 19:39
-4;15520;45;20.11.2018 20:39
-3;15068;46;20.11.2018 21:39
-3;14357;47;20.11.2018 22:39
-3;13307;48;20.11.2018 23:39
-3;12434;49;21.11.2018 0:39
-3;11646;50;21.11.2018 1:39
-2;11214;51;21.11.2018 2:39
-2;10962;52;21.11.2018 3:39
-2;10890;53;21.11.2018 4:39
-2;11080;54;21.11.2018 5:39
-2;11837;55;21.11.2018 6:39
-1;12980;56;21.11.2018 7:39
-1;14048;57;21.11.2018 8:39
-1;14899;58;21.11.2018 9:39
-1;15436;59;21.11.2018 10:39
-1;15567;60;21.11.2018 11:39
0;15329;61;21.11.2018 12:39
0;15265;62;21.11.2018 13:39
0;15267;63;21.11.2018 14:39
0;15281;64;21.11.2018 15:39
0;15411;65;21.11.2018 16:39
-1;16003;66;21.11.2018 17:39
-1;15954;67;21.11.2018 18:39
-2;15775;68;21.11.2018 19:39
-1;15448;69;21.11.2018 20:39
-1;15020;70;21.11.2018 21:39
-1;14289;71;21.11.2018 22:39
-2;13384;72;21.11.2018 23:39
-2;12406;73;22.11.2018 0:39
-2;11620;74;22.11.2018 1:39
-2;11196;75;22.11.2018 2:39
-2;10943;76;22.11.2018 3:39
-2;10931;77;22.11.2018 4:39
-2;11135;78;22.11.2018 5:39
-2;11873;79;22.11.2018 6:39
-2;13037;80;22.11.2018 7:39
-2;14149;81;22.11.2018 8:39
-2;14994;82;22.11.2018 9:39
-2;15591;83;22.11.2018 10:39
-1;15714;84;22.11.2018 11:39
-1;15573;85;22.11.2018 12:39
-1;15596;86;22.11.2018 13:39
0;15742;87;22.11.2018 14:39
0;15715;88;22.11.2018 15:39
-1;15918;89;22.11.2018 16:39
-1;16232;90;22.11.2018 17:39
0;16182;91;22.11.2018 18:39
0;15878;92;22.11.2018 19:39
0;15529;93;22.11.2018 20:39
0;15009;94;22.11.2018 21:39
0;14339;95;22.11.2018 22:39
0;13380;96;22.11.2018 23:39
0;12483;97;23.11.2018 0:39
-1;11694;98;23.11.2018 1:39
-1;11249;99;23.11.2018 2:39
-1;10984;100;23.11.2018 3:39
-2;10948;101;23.11.2018 4:39
-2;11168;102;23.11.2018 5:39
-3;11927;103;23.11.2018 6:39
-3;13104;104;23.11.2018 7:39
-3;14145;105;23.11.2018 8:39
-4;14911;106;23.11.2018 9:39
-3;15449;107;23.11.2018 10:39
-3;15481;108;23.11.2018 11:39
-2;15218;109;23.11.2018 12:39
-2;15114;110;23.11.2018 13:39
-2;15207;111;23.11.2018 14:39
-2;15191;112;23.11.2018 15:39
-2;15392;113;23.11.2018 16:39
-3;15920;114;23.11.2018 17:39
-3;15973;115;23.11.2018 18:39
-4;15757;116;23.11.2018 19:39
-2;15417;117;23.11.2018 20:39
-2;14991;118;23.11.2018 21:39
-2;14442;119;23.11.2018 22:39
-2;13449;120;23.11.2018 23:39
-2;12667;121;24.11.2018 0:39
-1;11907;122;24.11.2018 1:39
-1;11397;123;24.11.2018 2:39
-1;11053;124;24.11.2018 3:39
-1;10987;125;24.11.2018 4:39
-1;11047;126;24.11.2018 5:39
-1;11448;127;24.11.2018 6:39
-1;11881;128;24.11.2018 7:39
-1;12529;129;24.11.2018 8:39
-1;13175;130;24.11.2018 9:39
-1;14027;131;24.11.2018 10:39
-1;14352;132;24.11.2018 11:39
-1;14431;133;24.11.2018 12:39
-1;14433;134;24.11.2018 13:39
-1;14439;135;24.11.2018 14:39
-1;14439;136;24.11.2018 15:39
-1;14703;137;24.11.2018 16:39
-1;15189;138;24.11.2018 17:39
-2;15180;139;24.11.2018 18:39
-2;15025;140;24.11.2018 19:39
-2;14748;141;24.11.2018 20:39
-2;14438;142;24.11.2018 21:39
-2;14019;143;24.11.2018 22:39
-3;13266;144;24.11.2018 23:39
-3;12580;145;25.11.2018 0:39
-3;11858;146;25.11.2018 1:39
-4;11293;147;25.11.2018 2:39
-4;10968;148;25.11.2018 3:39
-4;10894;149;25.11.2018 4:39
-4;10963;150;25.11.2018 5:39
-4;11282;151;25.11.2018 6:39
-3;11630;152;25.11.2018 7:39
-3;12115;153;25.11.2018 8:39
-3;12645;154;25.11.2018 9:39
-2;13405;155;25.11.2018 10:39
-2;13793;156;25.11.2018 11:39
-1;13971;157;25.11.2018 12:39
-1;14032;158;25.11.2018 13:39
-1;14050;159;25.11.2018 14:39
-1;14116;160;25.11.2018 15:39
-1;14477;161;25.11.2018 16:39
-1;15041;162;25.11.2018 17:39
-1;15115;163;25.11.2018 18:39
-1;14958;164;25.11.2018 19:39
-2;14809;165;25.11.2018 20:39
-2;14483;166;25.11.2018 21:39
-2;13866;167;25.11.2018 22:39
-2;13019;168;25.11.2018 23:39
-2;12169;1;26.11.2018 0:39
-3;11480;2;26.11.2018 1:39
-3;11058;3;26.11.2018 2:39
-3;10757;4;26.11.2018 3:39
-3;10724;5;26.11.2018 4:39
-3;10972;6;26.11.2018 5:39
-3;11799;7;26.11.2018 6:39
-3;13030;8;26.11.2018 7:39
-3;14324;9;26.11.2018 8:39
-3;14982;10;26.11.2018 9:39
-3;15577;11;26.11.2018 10:39
-2;15594;12;26.11.2018 11:39
-2;15452;13;26.11.2018 12:39
-2;15446;14;26.11.2018 13:39
-2;15715;15;26.11.2018 14:39
-2;15733;16;26.11.2018 15:39
-2;15904;17;26.11.2018 16:39
-2;16381;18;26.11.2018 17:39
-2;16267;19;26.11.2018 18:39
-2;16058;20;26.11.2018 19:39
-3;15602;21;26.11.2018 20:39
-3;15181;22;26.11.2018 21:39
-3;14395;23;26.11.2018 22:39
-4;13414;24;26.11.2018 23:39
-4;12514;25;27.11.2018 0:39
-5;11797;26;27.11.2018 1:39
-3;11339;27;27.11.2018 2:39
-5;11099;28;27.11.2018 3:39
-4;11067;29;27.11.2018 4:39
-3;11306;30;27.11.2018 5:39
-4;12089;31;27.11.2018 6:39
-4;13293;32;27.11.2018 7:39
-4;14502;33;27.11.2018 8:39
-4;15292;34;27.11.2018 9:39
-3;15763;35;27.11.2018 10:39
-3;15815;36;27.11.2018 11:39
-3;15677;37;27.11.2018 12:39
-3;15676;38;27.11.2018 13:39
-3;15862;39;27.11.2018 14:39
-3;15894;40;27.11.2018 15:39
-4;16152;41;27.11.2018 16:39
-4;16368;42;27.11.2018 17:39
-4;16302;43;27.11.2018 18:39
-4;16113;44;27.11.2018 19:39
-4;15785;45;27.11.2018 20:39
-4;15410;46;27.11.2018 21:39
-4;14678;47;27.11.2018 22:39
-4;13718;48;27.11.2018 23:39
-4;12779;49;28.11.2018 0:39
-4;11999;50;28.11.2018 1:39
-4;11585;51;28.11.2018 2:39
-4;11347;52;28.11.2018 3:39
-4;11269;53;28.11.2018 4:39
-4;11417;54;28.11.2018 5:39
-4;12127;55;28.11.2018 6:39
-4;13368;56;28.11.2018 7:39
-4;14576;57;28.11.2018 8:39
-5;15211;58;28.11.2018 9:39
-4;15837;59;28.11.2018 10:39
-5;15906;60;28.11.2018 11:39
-5;15777;61;28.11.2018 12:39
-7;15854;62;28.11.2018 13:39
-7;15953;63;28.11.2018 14:39
-8;15870;64;28.11.2018 15:39
-8;16058;65;28.11.2018 16:39
-8;16674;66;28.11.2018 17:39
-9;16603;67;28.11.2018 18:39
-9;16465;68;28.11.2018 19:39
-9;16177;69;28.11.2018 20:39
-10;15764;70;28.11.2018 21:39
-9;15054;71;28.11.2018 22:39
-10;14034;72;28.11.2018 23:39
-9;13060;73;29.11.2018 0:39
-10;12355;74;29.11.2018 1:39
-10;11847;75;29.11.2018 2:39
-10;11627;76;29.11.2018 3:39
-10;11573;77;29.11.2018 4:39
-10;11791;78;29.11.2018 5:39
-8;12594;79;29.11.2018 6:39
-7;13789;80;29.11.2018 7:39
-7;15039;81;29.11.2018 8:39
-8;15721;82;29.11.2018 9:39
-9;16237;83;29.11.2018 10:39
-8;16250;84;29.11.2018 11:39
-7;15987;85;29.11.2018 12:39
-7;15898;86;29.11.2018 13:39
-6;15962;87;29.11.2018 14:39
-7;15979;88;29.11.2018 15:39
-7;16199;89;29.11.2018 16:39
-8;16786;90;29.11.2018 17:39
-8;16827;91;29.11.2018 18:39
-9;16639;92;29.11.2018 19:39
-10;16330;93;29.11.2018 20:39
-11;15889;94;29.11.2018 21:39
-11;15205;95;29.11.2018 22:39
-11;14257;96;29.11.2018 23:39
-12;13260;97;30.11.2018 0:39
-12;12529;98;30.11.2018 1:39
-12;12070;99;30.11.2018 2:39
-12;11815;100;30.11.2018 3:39
-12;11853;101;30.11.2018 4:39
-13;12031;102;30.11.2018 5:39
-13;12835;103;30.11.2018 6:39
-13;14061;104;30.11.2018 7:39
-13;15374;105;30.11.2018 8:39
-13;16065;106;30.11.2018 9:39
-11;16660;107;30.11.2018 10:39
-10;16703;108;30.11.2018 11:39
-9;16451;109;30.11.2018 12:39
-8;16286;110;30.11.2018 13:39
-7;16250;111;30.11.2018 14:39
-7;16196;112;30.11.2018 15:39
-8;16356;113;30.11.2018 16:39
-9;16868;114;30.11.2018 17:39
-10;16946;115;30.11.2018 18:39
-11;16750;116;30.11.2018 19:39
-11;16419;117;30.11.2018 20:39
-12;15911;118;30.11.2018 21:39
-13;15284;119;30.11.2018 22:39
-13;14449;120;30.11.2018 23:39
-14;13615;121;01.12.2018 0:39
-13;12844;122;01.12.2018 1:39
-14;12344;123;01.12.2018 2:39
-14;12029;124;01.12.2018 3:39
-15;11962;125;01.12.2018 4:39
-15;12093;126;01.12.2018 5:39
-15;12485;127;01.12.2018 6:39
-15;12941;128;01.12.2018 7:39
-15;13613;129;01.12.2018 8:39
-14;14218;130;01.12.2018 9:39
-13;14990;131;01.12.2018 10:39
-11;15271;132;01.12.2018 11:39
-10;15307;133;01.12.2018 12:39
-8;15189;134;01.12.2018 13:39
-8;15166;135;01.12.2018 14:39
-8;15205;136;01.12.2018 15:39
-9;15569;137;01.12.2018 16:39
-9;16185;138;01.12.2018 17:39
-9;16236;139;01.12.2018 18:39
-10;16074;140;01.12.2018 19:39
-10;15757;141;01.12.2018 20:39
-9;15427;142;01.12.2018 21:39
-9;14883;143;01.12.2018 22:39
-8;14127;144;01.12.2018 23:39
-8;13378;145;02.12.2018 0:39
-7;12659;146;02.12.2018 1:39
-6;12087;147;02.12.2018 2:39
-6;11798;148;02.12.2018 3:39
-7;11686;149;02.12.2018 4:39
-7;11766;150;02.12.2018 5:39
-6;12015;151;02.12.2018 6:39
-6;12421;152;02.12.2018 7:39
-6;13000;153;02.12.2018 8:39
-6;13483;154;02.12.2018 9:39
-5;14257;155;02.12.2018 10:39
-5;14669;156;02.12.2018 11:39
-5;14802;157;02.12.2018 12:39
-5;14891;158;02.12.2018 13:39
-5;14935;159;02.12.2018 14:39
-5;14973;160;02.12.2018 15:39
-5;15212;161;02.12.2018 16:39
-5;15764;162;02.12.2018 17:39
-5;15901;163;02.12.2018 18:39
-5;15726;164;02.12.2018 19:39
-5;15538;165;02.12.2018 20:39
-5;15205;166;02.12.2018 21:39
-4;14570;167;02.12.2018 22:39
-4;13773;168;02.12.2018 23:39
-4;12870;1;03.12.2018 0:39
-4;12164;2;03.12.2018 1:39
-4;11676;3;03.12.2018 2:39
-4;11376;4;03.12.2018 3:39
-4;11364;5;03.12.2018 4:39
-4;11583;6;03.12.2018 5:39
-5;12360;7;03.12.2018 6:39
-5;13683;8;03.12.2018 7:39
-5;14943;9;03.12.2018 8:39
-6;15623;10;03.12.2018 9:39
-6;16249;11;03.12.2018 10:39
-5;16466;12;03.12.2018 11:39
